meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-108.7750,0.3306,0.2500,0.5625,267.1772,0.0909,0,10,5,289000.0000,1
-108.1250,0.0156,-0.0500,0.0475,269.9035,0.0909,0,10,5,289000.0000,1
-108.2250,0.0806,-0.1000,0.0275,269.9035,0.0909,0,10,5,289000.0000,1
-108.5000,0.2750,-0.0250,0.0556,270.5326,0.0909,0,10,5,289000.0000,1
-108.3750,0.2781,0.0500,0.0725,270.7423,0.0909,0,10,5,289000.0000,1
-108.8000,0.2850,-1.3750,1.6906,272.0006,0.0909,0,10,5,289000.0000,1
-109.3500,0.2275,-2.9500,0.0475,273.8880,0.0909,0,10,5,289000.0000,1
-109.4500,0.2600,-2.9500,0.3100,275.7755,0.0909,0,10,5,289000.0000,1
-109.1750,0.5506,-3.4750,0.1056,277.2435,0.0909,0,10,5,289000.0000,1
-109.3500,0.2650,-3.7500,0.1250,277.2435,0.0909,0,10,5,289000.0000,1
-110.0250,0.1181,-4.1250,0.0531,280.3892,0.0909,0,10,5,289000.0000,1
-109.5250,0.2931,-4.1250,0.0531,280.8086,0.0909,0,10,5,289000.0000,1
-110.1750,0.2131,-4.1750,0.0631,281.0183,0.0909,0,10,5,289000.0000,1
-110.0000,0.3875,-4.0000,0.1375,279.3406,0.0909,0,10,5,289000.0000,1
-109.6500,0.3650,-4.1500,0.0650,278.7115,0.0909,0,10,5,289000.0000,1
-110.3500,0.0900,-4.4500,0.0600,278.2921,0.0909,0,10,5,289000.0000,1
-110.1500,0.4400,-4.2500,0.1000,279.5504,0.0909,0,10,5,289000.0000,1
-110.2750,0.2181,-4.3750,0.0531,277.8726,0.0909,0,10,5,289000.0000,1
-109.6750,0.1506,-3.9750,0.1556,280.3892,0.0909,0,10,5,289000.0000,1
-109.5500,0.1475,-4.3500,0.1775,282.0669,0.0909,0,10,5,289000.0000,1
-108.9750,0.3556,-4.1750,0.0756,282.6961,0.0909,0,10,5,289000.0000,1
-109.1000,0.1775,-4.1000,0.3775,284.1641,0.0909,0,10,5,289000.0000,1
-109.3250,0.2756,-3.6250,0.1406,283.3252,0.0909,0,10,5,289000.0000,1
-109.6750,0.2131,-4.1750,0.1381,283.9544,0.0909,0,10,5,289000.0000,1
-109.7000,0.1725,-4.1000,0.0525,282.2766,0.0909,0,10,5,289000.0000,1
-109.4250,0.4131,-4.0250,0.0931,286.0515,0.0909,0,10,5,289000.0000,1
-108.4000,0.3775,-2.6000,0.0775,287.1001,0.0909,0,10,5,289000.0000,1
-108.7750,0.0181,-2.7750,0.0181,286.2612,0.0909,0,10,5,289000.0000,1
-108.4000,0.4150,-2.7000,0.0850,284.5835,0.0909,0,10,5,289000.0000,1
-109.0250,0.1431,-2.9250,0.0381,284.3738,0.0909,0,10,5,289000.0000,1
-108.9250,0.1756,-2.7250,0.1056,286.4709,0.0909,0,10,5,289000.0000,1
-109.0750,0.1756,-2.8750,0.0156,285.8418,0.0909,0,10,5,289000.0000,1
-108.5000,0.2250,-2.8000,0.0850,286.4710,0.0909,0,10,5,289000.0000,1
-108.0000,0.6125,-1.3000,0.3725,286.8904,0.0909,0,10,5,289000.0000,1
-107.6000,0.3150,-1.2000,0.0350,286.6807,0.0909,0,10,5,289000.0000,1
-108.6000,0.8775,-2.7000,0.0975,284.1641,0.0909,0,10,5,289000.0000,1
-109.8250,0.4881,-2.7250,0.1431,285.2126,0.0909,0,10,5,289000.0000,1
-109.4750,0.2931,-2.1000,6.8650,286.0515,0.0909,0,10,5,289000.0000,1
-109.7250,0.6306,-3.7250,0.2306,285.6321,0.0909,0,10,5,289000.0000,1
-109.1000,0.2025,-3.7000,0.2725,286.0515,0.0909,0,10,5,289000.0000,1
-108.0000,0.4875,-2.4000,0.1275,286.4709,0.0909,0,10,5,289000.0000,1
-107.3250,0.1881,-2.0250,0.0431,287.3098,0.0909,0,10,5,289000.0000,1
-107.5250,0.4056,-0.7750,7.5181,287.5195,0.0909,0,10,5,289000.0000,1
-107.4500,0.1725,-1.4500,0.1725,288.1487,0.0909,0,10,5,289000.0000,1
-107.4000,0.4525,-1.6000,0.2525,290.4556,0.0909,0,10,5,289000.0000,1
-109.2250,0.9181,-4.3250,1.3131,290.4555,0.0909,0,10,5,289000.0000,1
-108.2750,0.6306,-2.7750,1.4556,287.7292,0.0909,0,10,5,289000.0000,1
-109.1500,0.4900,0.0750,0.7006,286.4709,0.0909,0,10,5,289000.0000,1
-109.0750,1.5131,0.0500,0.9225,285.6321,0.0909,0,10,5,289000.0000,1
-111.1250,0.1656,-3.1250,0.4656,286.8904,0.0909,0,10,5,289000.0000,1
-111.8250,0.0881,-3.9250,0.0131,287.5195,0.0909,0,10,5,289000.0000,1
-108.9250,3.8256,-2.2250,1.5806,288.9875,0.0909,0,10,5,289000.0000,1
-107.5250,1.1681,-1.3250,0.1381,287.5195,0.0909,0,10,5,289000.0000,1
-107.6500,0.2275,-1.1500,0.0775,288.7778,0.0909,0,10,5,289000.0000,1
-107.9500,0.2225,-1.2500,0.0125,291.0847,0.0909,0,10,5,289000.0000,1
-107.8750,0.4406,-1.1750,0.0256,294.6499,0.0909,0,10,5,289000.0000,1
-108.1750,0.0631,-1.2750,0.0181,295.0693,0.0909,0,10,5,289000.0000,1
-108.7750,0.6056,-1.5750,0.2756,296.7470,0.0909,0,10,5,289000.0000,1
-108.7500,0.3375,-0.2000,0.0725,297.1664,0.0909,0,10,5,289000.0000,1
-109.2500,0.5750,-1.9500,1.4350,297.7956,0.0909,0,10,5,289000.0000,1
-109.7000,0.6725,-2.4000,2.2525,298.6345,0.0909,0,10,5,289000.0000,1
-109.0250,0.1681,-0.1250,0.3406,296.5373,0.6000,0,10,5,289000.0000,1
-108.3250,0.4756,-1.4250,0.1506,296.5373,0.0909,0,10,5,289000.0000,1
-108.2000,0.1475,-1.4000,0.0275,295.9082,0.2308,0,10,5,289000.0000,1
-107.8500,0.2150,-1.2500,0.0250,296.3276,0.0909,0,10,5,289000.0000,1
-108.0750,0.2131,-1.3750,0.0281,294.4402,0.2308,0,10,5,289000.0000,1
-108.3500,0.2650,-1.5500,0.0350,296.7470,0.0909,0,10,5,289000.0000,1
-108.2500,0.2250,-1.6500,0.0150,298.2150,0.0909,0,10,5,289000.0000,1
-108.1500,0.2900,-1.5500,0.0100,296.7470,0.0909,0,10,5,289000.0000,1
-108.3500,0.3025,-1.5500,0.0225,298.4247,0.0909,0,10,5,289000.0000,1
-108.3250,0.1506,-1.4250,0.0256,299.4733,0.0909,0,10,5,289000.0000,1
-108.2750,0.2181,-1.2750,0.0181,295.4887,0.0909,0,10,5,289000.0000,1
-108.3000,0.3850,-1.7000,0.0850,295.9082,0.0909,0,10,5,289000.0000,1
-109.0500,0.0350,-2.0500,0.0350,296.3276,0.0909,0,10,5,289000.0000,1
-108.6000,0.2525,-1.5000,0.2125,299.6830,0.0909,0,10,5,289000.0000,1
-109.3750,0.3531,-1.6750,0.0381,298.4247,0.0909,0,10,5,289000.0000,1
-110.2500,0.2500,-2.2500,0.0500,298.0053,0.0909,0,10,5,289000.0000,1
-107.9500,0.9850,-1.7500,0.1750,299.0539,0.0909,0,10,5,289000.0000,1
-106.3750,0.3281,-0.8750,0.0531,297.5859,0.0909,0,10,5,289000.0000,1
-107.2250,1.6306,-1.4250,0.7006,294.0207,0.0909,0,10,5,289000.0000,1
-107.2500,0.2875,-1.5500,0.0975,299.0539,0.0909,0,10,5,289000.0000,1
-109.6500,0.3525,-2.5500,0.3725,299.2636,0.0909,0,10,5,289000.0000,1
-110.0500,0.5725,-3.2500,0.2625,299.8928,0.0909,0,10,5,289000.0000,1
-110.2750,0.1681,-3.4750,0.0181,296.5373,0.0909,0,10,5,289000.0000,1
-109.5500,0.2475,-3.7500,0.0375,301.9899,0.0909,0,10,5,289000.0000,1
-109.8500,0.5025,-3.7500,0.0125,300.3122,0.0909,0,10,5,289000.0000,1
-110.0000,0.2500,-3.8000,0.0600,300.5219,0.0909,0,10,5,289000.0000,1
-108.7250,0.6056,-2.6250,0.6906,299.6830,0.0909,0,10,5,289000.0000,1
-108.4500,0.0975,-2.3500,0.0275,300.7316,0.0909,0,10,5,289000.0000,1
-108.4000,0.2775,-2.4000,0.0775,301.3607,0.0909,0,10,5,289000.0000,1
-108.2500,0.1625,-2.4500,0.0225,299.4733,0.0909,0,10,5,289000.0000,1
-108.2750,1.1556,-1.5750,0.2006,299.6830,0.0909,0,10,5,289000.0000,1
-109.8500,0.1400,-1.9500,0.0600,298.6345,0.0909,0,10,5,289000.0000,1
-109.3500,0.6900,-1.5500,0.1600,300.3122,0.0909,0,10,5,289000.0000,1
-109.9750,0.3181,-2.2750,0.0431,298.4247,0.0909,0,10,5,289000.0000,1
-110.2250,0.7181,-2.7250,0.6431,298.6345,0.0909,0,10,5,289000.0000,1
-110.7000,2.8350,-2.4000,0.3150,296.7470,0.0909,0,10,5,289000.0000,1
-108.7250,0.5181,-1.3250,0.2881,297.3762,0.0909,0,10,5,289000.0000,1
-109.4250,0.3381,-1.8250,0.0881,295.4887,0.0909,0,10,5,289000.0000,1
-109.8750,0.1031,-2.0750,0.0131,297.7956,0.0909,0,10,5,289000.0000,1
-109.3250,0.4881,-1.8000,0.5100,298.0053,0.0909,0,10,5,289000.0000,1
-109.3750,0.6656,-1.6250,1.9781,296.3276,0.0909,0,10,5,289000.0000,1
-108.7750,0.0681,-1.7750,0.0681,295.6985,0.0909,0,10,5,289000.0000,1
-108.7250,0.0306,-1.7250,0.0306,297.1664,0.0909,0,10,5,289000.0000,1
-109.1250,0.3156,-2.0250,0.4806,298.4247,0.0909,0,10,5,289000.0000,1
-108.8250,0.3006,-1.0500,1.2600,299.6830,0.0909,0,10,5,289000.0000,1
-111.2250,0.2181,-2.9250,0.1131,299.2636,0.0909,0,10,5,289000.0000,1
-111.3000,0.6975,-3.2000,0.3475,293.3916,0.0909,0,10,5,289000.0000,1
-108.6500,0.8775,-2.3500,0.1775,299.0539,0.0909,0,10,5,289000.0000,1
-108.1500,0.4400,-2.1500,0.4400,292.7624,0.0909,0,10,5,289000.0000,1
-105.8000,0.1600,1.3000,0.2225,306.6036,0.0909,0,10,5,289000.0000,1
-105.9000,0.0900,1.7750,0.0556,297.7956,0.0909,0,10,5,289000.0000,1
-105.3000,0.2600,0.7250,1.2056,306.1842,0.0909,0,10,5,289000.0000,1
-105.7250,0.6431,0.0750,1.3506,298.0053,0.2308,0,10,5,289000.0000,1
-105.5500,0.3600,0.4250,0.7131,295.2790,0.0909,0,10,5,289000.0000,1
-105.7000,0.2100,0.5500,0.0725,296.1179,0.0909,0,10,5,289000.0000,1
-105.8000,0.3600,0.7500,0.1000,297.5859,0.0909,0,10,5,289000.0000,1
-106.0000,0.2000,0.8250,0.1006,299.2636,0.0909,0,10,5,289000.0000,1
-106.0250,0.2556,2.1750,2.5631,299.2636,0.0909,0,10,5,289000.0000,1
-106.3000,0.2100,3.2000,1.4475,300.7316,0.0909,0,10,5,289000.0000,1
-105.8000,0.1600,1.4250,0.0506,300.9413,0.0909,0,10,5,289000.0000,1
-105.9000,0.2900,1.5250,0.0306,299.4733,0.0909,0,10,5,289000.0000,1
-105.9000,0.2900,2.2000,1.7725,300.1025,0.0909,0,10,5,289000.0000,1
-106.1750,0.4506,0.0500,0.2725,299.0539,0.0909,0,10,5,289000.0000,1
-107.1000,0.3150,-1.3000,0.0850,299.2636,0.0909,0,10,5,289000.0000,1
-107.4250,0.5506,-1.7250,0.3556,299.4733,0.0909,0,10,5,289000.0000,1
-108.8000,0.5850,-2.7000,0.2350,299.2636,0.2308,0,10,5,289000.0000,1
-107.9000,0.1650,-1.8000,0.2350,299.2636,0.0909,0,10,5,289000.0000,1
-108.4500,0.4725,-2.8500,0.1025,298.0053,0.0909,0,10,5,289000.0000,1
-108.9000,0.2650,-3.0000,0.0750,296.7470,0.0909,0,10,5,289000.0000,1
-108.5000,0.2750,-3.0000,0.0750,298.2150,0.2308,0,10,5,289000.0000,1
-108.6250,0.3156,-2.7250,0.0806,299.4733,0.0909,0,10,5,289000.0000,1
-108.5500,0.2725,-3.0500,0.0225,299.0539,0.0909,0,10,5,289000.0000,1
-108.4500,0.5350,-2.4500,0.3850,297.3762,0.0909,0,10,5,289000.0000,1
-105.8750,0.4406,-0.1000,0.4525,300.7316,0.0909,0,10,5,289000.0000,1
-107.2250,0.4556,-1.7250,0.3806,298.2150,0.0909,0,10,5,289000.0000,1
-108.0500,0.2350,-2.4500,0.1350,296.7470,0.0909,0,10,5,289000.0000,1
-108.4000,0.4025,-2.7000,0.0725,296.3276,0.0909,0,10,5,289000.0000,1
-108.3000,0.3225,-2.7000,0.1225,294.8596,0.0909,0,10,5,289000.0000,1
-108.3250,0.1756,-2.5250,0.1056,289.4070,0.0909,0,10,5,289000.0000,1
-108.6500,0.2275,-2.9500,0.2975,288.3584,0.0909,0,10,5,289000.0000,1
-107.7500,0.2625,-1.9500,0.3225,293.6013,0.0909,0,10,5,289000.0000,1
-107.3250,0.0381,-1.3250,0.0381,292.1333,0.0909,0,10,5,289000.0000,1
-107.0500,0.3725,-1.3500,0.0525,292.5527,0.0909,0,10,5,289000.0000,1
-107.2250,0.5806,-1.4250,0.0506,286.8904,0.0909,0,10,5,289000.0000,1
-107.2750,0.2431,-1.3750,0.0781,291.7139,0.0909,0,10,5,289000.0000,1
-107.1500,0.1525,-1.4500,0.0225,292.9721,0.0909,0,10,5,289000.0000,1
-107.1500,0.4775,-1.1500,0.2775,293.3916,0.0909,0,10,5,289000.0000,1
-107.5750,1.6006,-0.0500,3.6225,292.5527,0.0909,0,10,5,289000.0000,1
-106.3000,0.2100,2.5250,0.6306,286.8904,0.0909,0,10,5,289000.0000,1
-105.7000,0.4100,0.8250,0.0756,291.9236,0.0909,0,10,5,289000.0000,1
-105.4000,0.4400,2.0500,0.3725,292.3430,0.0909,0,10,5,289000.0000,1
-104.7000,0.2100,0.4500,0.2600,295.6984,0.0909,0,10,5,289000.0000,1
-105.0000,0.0000,0.3500,0.0525,294.4401,0.0909,0,10,5,289000.0000,1
-105.2250,0.4056,0.1750,0.0756,294.2304,0.0909,0,10,5,289000.0000,1
-105.0750,0.0506,0.7000,0.4225,294.0207,0.0909,0,10,5,289000.0000,1
-105.3000,0.2100,1.2000,0.0225,294.8596,0.0909,0,10,5,289000.0000,1
-105.3000,0.4100,1.2500,0.1500,292.9721,0.0909,0,10,5,289000.0000,1
-105.4000,0.2400,1.8750,0.0781,294.6499,0.2308,0,10,5,289000.0000,1
-105.4000,0.2400,2.5250,0.2056,293.6013,0.0909,0,10,5,289000.0000,1
-105.4000,0.2400,2.1500,0.0275,293.8110,0.0909,0,10,5,289000.0000,1
-105.3000,0.2100,2.1750,0.0256,293.6013,0.2308,0,10,5,289000.0000,1
-105.7000,0.6100,1.8750,0.0531,294.4402,0.0909,0,10,5,289000.0000,1
-105.4000,0.2400,2.3250,0.0881,293.6013,0.0909,0,10,5,289000.0000,1
-105.4000,0.2400,1.9000,0.2900,294.8596,0.0909,0,10,5,289000.0000,1
-105.3000,0.4100,2.3250,1.3131,299.2636,0.0909,0,10,5,289000.0000,1
-105.7000,0.4100,4.6250,1.8906,295.4887,0.0909,0,10,5,289000.0000,1
-106.3000,0.4100,9.0750,0.0631,294.4402,0.0909,0,10,5,289000.0000,1
